Loan_ID,Loan_Status,Male_IO,Married_IO,Dependents,FamilySize,Education_IO,FamilyIncome,DualIncome_IO,PA_Urban,PA_Rural,PA_Semiurban,IncomePerMember,LoanTermGroups,Loan_Amount_Term,LoanAmountLog,LTG_<15,LTG_15,LTG_1530,LTG_30,LTG_>30,LoanAmount,Debt_Equity,Debt_Equity_Annual,Self_Employed_IO,Credit_History
LP001978,1,1,0,0,1,1,6500.0,0,0,1,0,6500.0,30,360.0,4.941642422609304,0,0,0,1,0,139.99999999999994,21.53846153846153,0.7179487179487177,0,1.0
LP001990,0,1,0,0,1,0,2000.0,0,1,0,0,2000.0,30,360.0,4.255978412562819,0,0,0,1,0,70.5257867583508,35.2628933791754,1.1754297793058468,0,1.0
LP001993,1,0,0,0,1,1,5428.0,0,0,1,0,5428.0,30,360.0,4.90527477843843,0,0,0,1,0,135.00000000000003,24.87103905674282,0.8290346352247606,0,1.0
LP001994,0,0,0,0,1,1,4263.0,0,1,0,0,4263.0,30,360.0,4.6443908991413725,0,0,0,1,0,103.99999999999999,24.395965282664786,0.8131988427554928,0,0.0
LP001996,0,1,0,0,1,1,20233.0,0,0,1,0,20233.0,30,360.0,6.173786103901937,0,0,0,1,0,480.0,23.72361982899224,0.7907873276330747,0,1.0
LP001998,1,1,1,2,4,0,7667.0,0,0,1,0,1916.75,30,360.0,5.220355825078324,0,0,0,1,0,184.99999999999991,24.129385678883516,0.8043128559627839,0,1.0
LP002002,1,0,0,0,1,1,2917.0,0,0,0,1,2917.0,30,360.0,4.430816798843313,0,0,0,1,0,83.99999999999999,28.796708947548847,0.9598902982516282,0,1.0
LP002004,1,1,0,0,1,0,5332.0,0,0,0,1,5332.0,30,360.0,4.709530201312334,0,0,0,1,0,110.99999999999997,20.81770442610652,0.6939234808702174,0,1.0
LP002006,1,0,0,0,1,1,2507.0,0,0,1,0,2507.0,30,360.0,4.02535169073515,0,0,0,1,0,56.00000000000002,22.337455125648194,0.7445818375216064,0,1.0
LP002008,1,1,1,2,4,1,5746.0,0,0,1,0,1436.5,<15,90.0,4.969813299576001,1,0,0,0,0,144.0,25.06091193873999,3.3414549251653325,1,1.0
LP002024,0,1,1,0,2,1,4316.0,1,0,1,0,2158.0,30,360.0,5.0689042022202315,0,0,0,1,0,159.0,36.83966635773864,1.2279888785912882,0,1.0
LP002031,1,1,1,1,3,0,5039.0,1,1,0,0,1679.6666666666667,15,180.0,4.709530201312334,0,1,0,0,0,110.99999999999997,22.028180194483028,1.4685453462988685,0,1.0
LP002035,1,1,1,2,4,1,3717.0,0,0,0,1,929.25,30,360.0,4.787491742782046,0,0,0,1,0,119.99999999999997,32.28410008071024,1.076136669357008,0,1.0
LP002036,1,1,1,0,2,1,4192.0,1,1,0,0,2096.0,30,360.0,4.477336814478207,0,0,0,1,0,88.00000000000003,20.992366412213748,0.6997455470737914,0,1.0
LP002043,1,0,0,1,2,1,3541.0,0,0,0,1,1770.5,30,360.0,4.718498871295094,0,0,0,1,0,111.99999999999996,31.62948319683704,1.0543161065612345,0,1.0
LP002050,0,1,1,1,3,1,10000.0,0,0,1,0,3333.3333333333335,30,360.0,5.043425116919247,0,0,0,1,0,155.00000000000003,15.500000000000004,0.5166666666666668,1,1.0
LP002051,1,1,1,0,2,1,4567.0,1,0,0,1,2283.5,30,360.0,4.74493212836325,0,0,0,1,0,115.00000000000001,25.18064374863149,0.8393547916210496,0,1.0
LP002053,1,1,1,3,5,1,4531.0,1,0,0,1,906.2,30,360.0,4.820281565605037,0,0,0,1,0,124.00000000000003,27.36702714632532,0.9122342382108439,0,1.0
LP002054,1,1,1,2,4,0,5191.0,1,0,1,0,1297.75,30,360.0,4.842214199535065,0,0,0,1,0,126.7496903582114,24.41720099368357,0.8139066997894523,0,1.0
LP002055,1,0,0,0,1,1,6151.0,0,0,1,0,6151.0,30,360.0,4.882801922586371,0,0,0,1,0,131.99999999999997,21.459925215412124,0.7153308405137374,0,1.0
LP002065,1,1,1,3,5,1,15000.0,0,0,1,0,3000.0,30,360.0,5.703782474656201,0,0,0,1,0,299.99999999999994,19.999999999999996,0.6666666666666665,0,1.0
LP002067,0,1,1,1,3,1,13649.0,1,0,1,0,4549.666666666667,30,360.0,5.929589143389895,0,0,0,1,0,376.00000000000006,27.54780570005129,0.9182601900017097,1,0.0
LP002068,1,1,0,0,1,1,4917.0,0,0,1,0,4917.0,30,360.0,4.867534450455582,0,0,0,1,0,129.99999999999997,26.43888549928818,0.8812961833096059,0,0.0
LP002082,1,1,1,0,2,1,7978.0,1,0,0,1,3989.0,30,360.0,5.214935757608986,0,0,0,1,0,184.00000000000006,23.06342441714716,0.7687808139049054,1,1.0
LP002086,0,0,1,0,2,1,6784.0,1,1,0,0,3392.0,30,360.0,4.700480365792417,0,0,0,1,0,110.00000000000004,16.21462264150944,0.540487421383648,0,1.0
LP002087,1,0,0,0,1,1,2500.0,0,1,0,0,2500.0,30,360.0,4.204692619390966,0,0,0,1,0,66.99999999999997,26.79999999999999,0.8933333333333329,0,1.0
LP002097,1,1,0,1,2,1,6177.0,0,1,0,0,3088.5,30,360.0,4.762173934797756,0,0,0,1,0,117.00000000000003,18.941233608547844,0.6313744536182614,0,1.0
LP002098,1,1,0,0,1,1,2935.0,0,0,0,1,2935.0,30,360.0,4.584967478670572,0,0,0,1,0,98.00000000000004,33.39011925042591,1.113003975014197,0,1.0
LP002100,1,1,0,0,1,1,2833.0,0,1,0,0,2833.0,30,360.0,4.2626798770413155,0,0,0,1,0,71.0,25.061771973173315,0.8353923991057772,0,1.0
LP002101,1,1,1,0,2,1,63337.0,0,1,0,0,31668.5,15,180.0,6.194405391104672,0,1,0,0,0,489.99999999999983,7.736394208756332,0.5157596139170889,0,1.0
LP002103,1,1,1,1,3,1,11666.0,1,1,0,0,3888.6666666666665,15,180.0,5.204006687076795,0,1,0,0,0,181.99999999999997,15.600891479513113,1.040059431967541,1,1.0
LP002106,1,1,1,1,3,1,9993.0,1,0,0,1,3331.0,30,360.0,4.248495242049359,0,0,0,1,0,70.00000000000003,7.004903432402685,0.23349678108008945,1,1.0
LP002110,1,1,1,1,3,1,5938.0,1,0,1,0,1979.3333333333333,30,360.0,5.075173815233827,0,0,0,1,0,159.99999999999994,26.94509936005388,0.8981699786684626,0,1.0
LP002112,1,1,1,2,4,1,7100.0,1,0,1,0,1775.0,30,360.0,5.170483995038151,0,0,0,1,0,175.99999999999991,24.788732394366185,0.8262910798122061,1,1.0
LP002113,0,0,0,3,4,0,1830.0,0,1,0,0,457.5,30,360.0,4.255978412562819,0,0,0,1,0,70.5257867583508,38.53868128871629,1.2846227096238763,0,0.0
LP002114,1,0,0,0,1,1,4160.0,0,0,0,1,4160.0,30,360.0,4.2626798770413155,0,0,0,1,0,71.0,17.067307692307693,0.5689102564102565,0,1.0
LP002115,0,1,1,3,5,0,4234.0,1,0,1,0,846.8,30,360.0,5.153291594497779,0,0,0,1,0,173.00000000000006,40.85970713273502,1.361990237757834,0,1.0
LP002116,0,0,0,0,1,1,2378.0,0,0,1,0,2378.0,30,360.0,3.828641396489095,0,0,0,1,0,46.0,19.343986543313708,0.6447995514437903,0,1.0
LP002119,1,1,1,1,3,0,5783.0,1,1,0,0,1927.6666666666667,30,360.0,5.062595033026967,0,0,0,1,0,158.00000000000003,27.321459450112403,0.9107153150037468,0,1.0
LP002126,1,1,1,3,5,0,3173.0,0,0,0,1,634.6,30,360.0,4.30406509320417,0,0,0,1,0,74.00000000000003,23.321777497636315,0.7773925832545437,0,1.0
LP002128,1,1,1,2,4,1,4913.0,1,0,1,0,1228.25,30,360.0,4.8283137373023015,0,0,0,1,0,125.00000000000004,25.44270303277021,0.8480901010923403,0,1.0
LP002129,1,1,1,0,2,1,4957.0,1,0,0,1,2478.5,30,360.0,5.075173815233827,0,0,0,1,0,159.99999999999994,32.27758725035302,1.0759195750117674,0,1.0
LP002130,0,1,1,1,3,0,6753.0,1,0,1,0,2251.0,30,360.0,5.0238805208462765,0,0,0,1,0,152.0,22.50851473419221,0.7502838244730737,0,0.0
LP002131,1,1,1,2,4,0,5251.0,1,1,0,0,1312.75,30,360.0,4.836281906951478,0,0,0,1,0,126.0,23.995429442011044,0.7998476480670349,0,1.0
LP002137,1,1,1,0,2,1,10916.0,1,0,0,1,5458.0,30,360.0,5.556828061699537,0,0,0,1,0,258.9999999999999,23.72663979479662,0.7908879931598872,0,1.0
LP002138,1,1,1,0,2,1,8875.0,1,0,1,0,4437.5,30,360.0,5.231108616854587,0,0,0,1,0,187.00000000000003,21.07042253521127,0.7023474178403758,0,1.0
LP002139,1,1,1,0,2,1,9083.0,0,0,0,1,4541.5,30,360.0,5.429345628954441,0,0,0,1,0,228.00000000000006,25.101838599581644,0.8367279533193881,0,1.0
LP002140,0,1,0,0,1,1,12917.0,0,0,1,0,12917.0,30,360.0,5.730099782973574,0,0,0,1,0,307.9999999999999,23.844545947201354,0.7948181982400451,0,1.0
LP002141,1,1,1,3,5,1,4749.0,1,0,1,0,949.8,30,360.0,4.553876891600541,0,0,0,1,0,95.0,20.00421141292904,0.6668070470976346,0,1.0
LP002142,0,0,1,0,2,1,5500.0,0,0,1,0,2750.0,30,360.0,4.653960350157523,0,0,0,1,0,104.99999999999997,19.090909090909086,0.6363636363636362,1,0.0
LP002143,1,0,1,0,2,1,2928.0,1,0,0,1,1464.0,30,360.0,4.867534450455582,0,0,0,1,0,129.99999999999997,44.398907103825124,1.4799635701275042,0,1.0
LP002144,1,0,0,0,1,1,3813.0,0,1,0,0,3813.0,15,180.0,4.7535901911063645,0,1,0,0,0,115.99999999999999,30.422239706268027,2.028149313751202,0,1.0
LP002149,1,1,1,2,4,1,11500.0,1,0,1,0,2875.0,30,360.0,5.10594547390058,0,0,0,1,0,164.99999999999994,14.347826086956516,0.47826086956521724,0,1.0
LP002151,0,1,1,1,3,1,3875.0,0,1,0,0,1291.6666666666667,30,360.0,4.204692619390966,0,0,0,1,0,66.99999999999997,17.290322580645153,0.5763440860215051,0,1.0
LP002158,0,1,1,0,2,0,4666.0,1,1,0,0,2333.0,>30,480.0,4.605170185988092,0,0,0,0,1,100.00000000000004,21.4316330904415,0.5357908272610374,0,0.0
LP002160,1,1,1,3,5,1,8334.0,1,0,0,1,1666.8,30,360.0,5.298317366548036,0,0,0,1,0,199.99999999999991,23.998080153587704,0.7999360051195902,0,1.0
LP002161,0,0,0,1,2,1,4723.0,0,0,0,1,2361.5,30,360.0,4.394449154672439,0,0,0,1,0,81.00000000000003,17.15011645140801,0.571670548380267,0,1.0
LP002170,1,1,1,2,4,1,8667.0,1,0,0,1,2166.75,30,360.0,5.4638318050256105,0,0,0,1,0,236.0000000000001,27.229721933771792,0.9076573977923931,0,1.0
LP002175,1,1,1,0,2,1,7083.0,1,1,0,0,3541.5,30,360.0,4.867534450455582,0,0,0,1,0,129.99999999999997,18.35380488493576,0.6117934961645252,0,1.0
LP002178,1,1,1,0,2,1,6046.0,1,1,0,0,3023.0,"(15, 30)",270.0,4.553876891600541,0,0,1,0,0,95.0,15.7128680119087,0.6983496894181646,0,1.0
LP002180,1,1,0,0,1,1,6822.0,0,0,1,0,6822.0,30,360.0,4.948759890378168,0,0,0,1,0,141.00000000000003,20.6684256816183,0.6889475227206099,1,1.0
LP002181,0,1,0,0,1,0,6216.0,0,0,1,0,6216.0,30,360.0,4.890349128221754,0,0,0,1,0,133.0,21.396396396396398,0.7132132132132133,0,1.0
LP002187,0,1,0,0,1,1,2500.0,0,0,0,1,2500.0,>30,480.0,4.564348191467836,0,0,0,0,1,95.99999999999999,38.39999999999999,0.9599999999999999,0,1.0
LP002188,0,1,0,0,1,1,5124.0,0,0,1,0,5124.0,30,360.0,4.820281565605037,0,0,0,1,0,124.00000000000003,24.199843871975027,0.8066614623991675,0,0.0
LP002190,1,1,1,1,3,1,6325.0,0,0,0,1,2108.3333333333335,30,360.0,5.1647859739235145,0,0,0,1,0,175.00000000000006,27.66798418972333,0.9222661396574442,0,1.0
LP002191,0,1,1,0,2,1,24996.0,1,0,1,0,12498.0,30,360.0,6.345636360828596,0,0,0,1,0,570.0000000000002,22.803648583773413,0.7601216194591137,0,1.0
LP002194,1,0,0,0,1,1,15759.0,0,0,0,1,15759.0,30,360.0,4.007333185232471,0,0,0,1,0,55.000000000000014,3.490069166825307,0.1163356388941769,1,1.0
LP002197,1,1,1,2,4,1,5185.0,0,0,0,1,1296.25,30,360.0,5.043425116919247,0,0,0,1,0,155.00000000000003,29.89392478302797,0.9964641594342657,0,1.0
LP002201,1,1,1,2,4,1,17196.0,1,0,1,0,4299.0,"(15, 30)",270.0,5.940171252720432,0,0,1,0,0,380.00000000000006,22.098162363340315,0.9821405494817917,1,1.0
LP002205,0,1,0,1,2,1,5049.0,0,1,0,0,2524.5,15,180.0,4.709530201312334,0,1,0,0,0,110.99999999999997,21.984551396316096,1.4656367597544064,0,0.0
LP002209,1,0,0,0,1,1,4223.0,0,1,0,0,4223.0,30,360.0,4.700480365792417,0,0,0,1,0,110.00000000000004,26.04783329386693,0.8682611097955643,0,1.0
LP002211,1,1,1,0,2,1,5740.0,1,1,0,0,2870.0,15,180.0,4.787491742782046,0,1,0,0,0,119.99999999999997,20.90592334494773,1.3937282229965153,0,1.0
LP002219,1,1,1,3,5,1,13746.0,1,0,1,0,2749.2,30,360.0,4.867534450455582,0,0,0,1,0,129.99999999999997,9.457296668121634,0.3152432222707211,0,1.0
LP002223,1,1,1,0,2,1,4310.0,0,0,0,1,2155.0,30,360.0,4.867534450455582,0,0,0,1,0,129.99999999999997,30.162412993039435,1.0054137664346479,0,1.0
LP002224,0,1,0,0,1,1,3069.0,0,1,0,0,3069.0,>30,480.0,4.2626798770413155,0,0,0,0,1,71.0,23.134571521668295,0.5783642880417074,0,1.0
LP002225,1,1,1,2,4,1,5391.0,0,1,0,0,1347.75,30,360.0,4.867534450455582,0,0,0,1,0,129.99999999999997,24.114264514932287,0.8038088171644096,0,1.0
LP002226,1,1,1,0,2,1,5833.0,1,0,0,1,2916.5,30,360.0,4.852030263919617,0,0,0,1,0,127.99999999999997,21.9441110920624,0.7314703697354134,0,1.0
LP002229,1,1,0,0,1,1,10173.0,0,0,0,1,10173.0,30,360.0,5.69035945432406,0,0,0,1,0,295.99999999999994,29.096628329892848,0.9698876109964282,0,1.0
LP002231,1,0,0,0,1,1,6000.0,0,1,0,0,6000.0,30,360.0,5.049856007249537,0,0,0,1,0,156.0,26.0,0.8666666666666667,0,1.0
LP002234,1,1,0,0,1,1,7167.0,0,1,0,0,7167.0,30,360.0,4.852030263919617,0,0,0,1,0,127.99999999999997,17.859634435607642,0.5953211478535881,1,1.0
LP002236,0,1,1,2,4,1,4566.0,0,1,0,0,1141.5,30,360.0,4.605170185988092,0,0,0,1,0,100.00000000000004,21.90100744634254,0.7300335815447514,0,1.0
LP002237,1,1,0,1,2,1,3667.0,0,1,0,0,1833.5,15,180.0,4.727387818712341,0,1,0,0,0,113.00000000000003,30.81538041996183,2.054358694664122,0,1.0
LP002239,1,1,0,0,1,0,3946.0,0,0,0,1,3946.0,30,360.0,4.882801922586371,0,0,0,1,0,131.99999999999997,33.451596553471866,1.115053218449062,0,1.0
LP002243,0,1,1,0,2,0,6146.0,1,1,0,0,3073.0,30,360.0,4.902598488100672,0,0,0,1,0,134.63918384416158,21.906798542818347,0.730226618093945,0,0.0
LP002244,1,1,1,0,2,1,4750.0,1,1,0,0,2375.0,30,360.0,4.912654885736052,0,0,0,1,0,136.00000000000006,28.631578947368432,0.9543859649122812,0,1.0
LP002250,1,1,1,0,2,1,5488.0,0,0,1,0,2744.0,30,360.0,4.8283137373023015,0,0,0,1,0,125.00000000000004,22.776967930029162,0.7592322643343054,0,1.0
LP002255,1,1,0,3,4,1,9167.0,0,0,1,0,2291.75,30,360.0,5.220355825078324,0,0,0,1,0,184.99999999999991,20.181084324206385,0.6727028108068794,0,1.0
LP002262,1,1,1,3,5,1,9504.0,0,0,1,0,1900.8,30,360.0,5.616771097666572,0,0,0,1,0,275.0000000000001,28.935185185185198,0.9645061728395067,0,1.0
LP002263,1,1,1,0,2,1,4698.0,1,1,0,0,2349.0,30,360.0,4.787491742782046,0,0,0,1,0,119.99999999999997,25.54278416347381,0.8514261387824604,0,1.0
LP002265,1,1,1,2,4,0,3618.0,1,0,0,1,904.5,15,180.0,4.727387818712341,0,1,0,0,0,113.00000000000003,31.232725262576018,2.0821816841717347,0,1.0
LP002266,1,1,1,2,4,1,4500.0,1,1,0,0,1125.0,30,360.0,4.727387818712341,0,0,0,1,0,113.00000000000003,25.111111111111118,0.8370370370370374,0,1.0
LP002272,1,1,1,2,4,1,3760.0,1,0,0,1,940.0,30,360.0,4.90527477843843,0,0,0,1,0,135.00000000000003,35.904255319148945,1.1968085106382982,0,1.0
LP002277,0,0,0,0,1,1,3180.0,0,1,0,0,3180.0,30,360.0,4.2626798770413155,0,0,0,1,0,71.0,22.32704402515723,0.7442348008385745,0,0.0
LP002281,1,1,1,0,2,1,4492.0,1,1,0,0,2246.0,30,360.0,4.553876891600541,0,0,0,1,0,95.0,21.148708815672308,0.7049569605224103,0,1.0
LP002284,1,1,0,0,1,0,5568.0,0,0,1,0,5568.0,30,360.0,4.6913478822291435,0,0,0,1,0,108.99999999999997,19.57614942528735,0.6525383141762451,0,1.0
LP002287,0,0,0,0,1,1,3300.0,0,0,0,1,3300.0,30,360.0,4.634728988229636,0,0,0,1,0,103.00000000000001,31.212121212121218,1.0404040404040407,0,0.0
LP002288,0,1,1,2,4,0,2889.0,0,1,0,0,722.25,15,180.0,3.8066624897703196,0,1,0,0,0,44.99999999999999,15.576323987538938,1.0384215991692625,0,0.0
LP002296,0,1,0,0,1,0,2755.0,0,0,1,0,2755.0,"(15, 30)",270.0,4.174387269895637,0,0,1,0,0,64.99999999999999,23.59346642468239,1.0485985077636617,0,1.0
LP002297,1,1,0,0,1,1,22500.0,0,0,0,1,22500.0,30,360.0,4.634728988229636,0,0,0,1,0,103.00000000000001,4.577777777777778,0.1525925925925926,0,1.0
LP002300,1,0,0,0,1,0,1963.0,0,0,0,1,1963.0,30,360.0,3.970291913552122,0,0,0,1,0,53.00000000000001,26.99949057564952,0.8999830191883172,0,1.0
LP002301,0,0,0,0,1,1,7441.0,0,0,1,0,7441.0,30,360.0,5.267858159063328,0,0,0,1,0,194.00000000000003,26.07176454777584,0.8690588182591946,1,1.0
LP002305,1,0,0,0,1,1,4547.0,0,0,0,1,4547.0,30,360.0,4.74493212836325,0,0,0,1,0,115.00000000000001,25.29140092368595,0.8430466974561983,0,1.0
LP002308,1,1,1,0,2,0,4567.0,1,1,0,0,2283.5,30,360.0,4.74493212836325,0,0,0,1,0,115.00000000000001,25.18064374863149,0.8393547916210496,0,1.0
LP002314,1,0,0,0,1,0,2213.0,0,0,1,0,2213.0,30,360.0,4.189654742026425,0,0,0,1,0,65.99999999999997,29.823768639855388,0.9941256213285129,0,1.0
LP002315,0,1,1,1,3,1,8300.0,0,0,0,1,2766.6666666666665,"(15, 30)",270.0,5.0238805208462765,0,0,1,0,0,152.0,18.313253012048193,0.8139223560910307,0,0.0
LP002317,0,1,1,3,5,1,81000.0,0,0,1,0,16200.0,30,360.0,5.886104031450156,0,0,0,1,0,360.00000000000006,4.4444444444444455,0.14814814814814817,0,0.0
LP002318,0,0,0,1,2,0,3867.0,0,0,0,1,1933.5,30,360.0,4.127134385045092,0,0,0,1,0,62.00000000000001,16.033100594776315,0.5344366864925438,1,1.0
LP002319,1,1,1,0,2,1,6256.0,0,1,0,0,3128.0,30,360.0,5.075173815233827,0,0,0,1,0,159.99999999999994,25.57544757033247,0.8525149190110823,0,1.0
LP002328,0,1,1,0,2,0,6096.0,0,0,1,0,3048.0,30,360.0,5.384495062789089,0,0,0,1,0,217.99999999999997,35.76115485564304,1.1920384951881013,0,0.0
LP002332,1,1,1,0,2,0,4286.0,1,0,1,0,2143.0,30,360.0,4.700480365792417,0,0,0,1,0,110.00000000000004,25.664955669622035,0.8554985223207344,0,1.0
LP002335,0,0,1,0,2,0,5386.0,1,0,0,1,2693.0,30,360.0,5.181783550292085,0,0,0,1,0,177.99999999999997,33.04864463423691,1.1016214878078967,0,0.0
LP002337,1,0,0,0,1,1,2995.0,0,1,0,0,2995.0,30,360.0,4.0943445622221,0,0,0,1,0,59.999999999999986,20.033388981636055,0.6677796327212019,0,1.0
LP002341,0,0,0,1,2,1,2600.0,0,1,0,0,1300.0,30,360.0,5.075173815233827,0,0,0,1,0,159.99999999999994,61.53846153846152,2.0512820512820507,0,1.0
LP002342,0,1,1,2,4,1,21600.0,1,1,0,0,5400.0,30,360.0,5.476463551931511,0,0,0,1,0,239.00000000000009,11.064814814814818,0.3688271604938273,1,1.0
LP002345,1,1,1,0,2,1,3798.0,1,0,1,0,1899.0,30,360.0,4.718498871295094,0,0,0,1,0,111.99999999999996,29.48920484465507,0.9829734948218356,0,1.0
LP002347,1,1,1,0,2,1,4663.0,1,0,0,1,2331.5,30,360.0,4.927253685157205,0,0,0,1,0,138.00000000000006,29.594681535492185,0.9864893845164061,0,1.0
LP002348,1,1,1,0,2,1,5829.0,0,0,1,0,2914.5,30,360.0,4.927253685157205,0,0,0,1,0,138.00000000000006,23.674729799279476,0.7891576599759824,0,1.0
LP002357,0,0,0,0,1,0,2720.0,0,1,0,0,2720.0,30,360.0,4.382026634673881,0,0,0,1,0,79.99999999999997,29.41176470588234,0.9803921568627447,0,0.0
LP002361,1,1,1,0,2,1,3539.0,1,1,0,0,1769.5,30,360.0,4.605170185988092,0,0,0,1,0,100.00000000000004,28.256569652444206,0.9418856550814735,0,1.0
LP002362,0,1,1,1,3,1,8917.0,1,1,0,0,2972.3333333333335,30,360.0,4.700480365792417,0,0,0,1,0,110.00000000000004,12.335987439721885,0.4111995813240628,0,0.0
LP002364,1,1,1,0,2,1,14880.0,0,0,0,1,7440.0,30,360.0,4.564348191467836,0,0,0,1,0,95.99999999999999,6.451612903225805,0.2150537634408602,0,1.0
LP002366,1,1,1,0,2,1,6966.0,1,0,1,0,3483.0,30,360.0,4.795790545596741,0,0,0,1,0,121.00000000000003,17.370083261556132,0.5790027753852045,0,1.0
LP002367,0,0,0,1,2,0,4606.0,0,0,1,0,2303.0,30,360.0,4.394449154672439,0,0,0,1,0,81.00000000000003,17.58575770733826,0.586191923577942,0,1.0
LP002368,1,1,1,2,4,1,5935.0,0,0,0,1,1483.75,30,360.0,4.890349128221754,0,0,0,1,0,133.0,22.40943555181129,0.7469811850603764,0,1.0
LP002369,1,1,1,0,2,1,2936.12000084,1,0,1,0,1468.06000042,30,360.0,4.465908118654584,0,0,0,1,0,87.0,29.630941506174818,0.9876980502058272,0,1.0
LP002370,1,1,0,0,1,0,2717.0,0,1,0,0,2717.0,15,180.0,4.0943445622221,0,1,0,0,0,59.999999999999986,22.083179977916814,1.4722119985277877,0,1.0
LP002377,1,0,0,1,2,1,8624.0,0,0,0,1,4312.0,30,360.0,5.0106352940962555,0,0,0,1,0,149.99999999999997,17.39332096474953,0.5797773654916512,1,1.0
LP002379,0,1,0,0,1,1,6500.0,0,0,1,0,6500.0,30,360.0,4.653960350157523,0,0,0,1,0,104.99999999999997,16.15384615384615,0.5384615384615383,0,0.0
LP002386,1,1,0,0,1,1,12876.0,0,0,0,1,12876.0,30,360.0,6.003887067106539,0,0,0,1,0,404.99999999999983,31.4538676607642,1.0484622553588065,0,1.0
LP002387,1,1,1,0,2,1,4765.0,1,0,0,1,2382.5,30,360.0,4.962844630259907,0,0,0,1,0,142.99999999999994,30.010493179433357,1.0003497726477784,0,1.0
LP002390,1,1,0,0,1,1,3750.0,0,1,0,0,3750.0,30,360.0,4.605170185988092,0,0,0,1,0,100.00000000000004,26.66666666666668,0.8888888888888893,0,1.0
LP002393,1,0,0,0,1,1,10047.0,0,0,0,1,10047.0,"(15, 30)",270.0,5.221133485220784,0,0,1,0,0,185.14392308072343,18.427781733922902,0.8190125215076847,0,1.0
LP002398,1,1,0,0,1,1,3777.0,0,0,0,1,3777.0,30,360.0,3.912023005428146,0,0,0,1,0,49.99999999999999,13.238019592268994,0.44126731974229977,0,1.0
LP002401,1,1,1,0,2,1,3338.0,1,1,0,0,1669.0,30,360.0,4.445119730879268,0,0,0,1,0,85.21007950432468,25.527285651385462,0.8509095217128487,0,1.0
LP002403,0,1,0,0,1,1,10416.0,0,1,0,0,10416.0,30,360.0,5.231108616854587,0,0,0,1,0,187.00000000000003,17.9531490015361,0.5984383000512035,1,0.0
LP002407,1,0,1,0,2,0,7142.0,0,0,1,0,3571.0,30,360.0,4.927253685157205,0,0,0,1,0,138.00000000000006,19.3223186782414,0.6440772892747132,1,1.0
LP002408,1,1,0,0,1,1,8724.0,0,0,0,1,8724.0,30,360.0,5.231108616854587,0,0,0,1,0,187.00000000000003,21.4351215038973,0.71450405012991,0,1.0
LP002409,1,1,1,0,2,1,9734.0,1,0,1,0,4867.0,30,360.0,5.19295685089021,0,0,0,1,0,180.0,18.491884117526197,0.6163961372508733,0,1.0
LP002418,1,1,0,3,4,0,6700.0,0,0,0,1,1675.0,30,360.0,4.997212273764115,0,0,0,1,0,147.99999999999994,22.08955223880596,0.7363184079601989,0,1.0
LP002422,1,1,0,1,2,1,37719.0,0,0,0,1,18859.5,30,360.0,5.0238805208462765,0,0,0,1,0,152.0,4.029799305389856,0.13432664351299523,0,1.0
LP002424,1,1,1,0,2,1,15666.0,1,0,1,0,7833.0,"(15, 30)",270.0,5.1647859739235145,0,0,1,0,0,175.00000000000006,11.17068811438785,0.4964750273061267,0,1.0
LP002429,1,1,1,1,3,1,4676.0,1,0,1,0,1558.6666666666667,30,360.0,4.867534450455582,0,0,0,1,0,129.99999999999997,27.801539777587674,0.9267179925862558,1,1.0
LP002434,1,1,1,2,4,0,4652.0,0,0,1,0,1163.0,30,360.0,4.700480365792417,0,0,0,1,0,110.00000000000004,23.645743766122106,0.7881914588707368,0,1.0
LP002435,0,1,1,0,2,1,4915.0,1,0,1,0,2457.5,30,360.0,4.007333185232471,0,0,0,1,0,55.000000000000014,11.190233977619535,0.37300779925398453,0,1.0
LP002443,0,1,1,2,4,1,5050.0,1,0,1,0,1262.5,30,360.0,5.0106352940962555,0,0,0,1,0,149.99999999999997,29.702970297029697,0.9900990099009899,0,0.0
LP002444,0,1,0,1,2,0,4311.0,0,0,0,1,2155.5,30,360.0,5.247024072160486,0,0,0,1,0,190.0,44.07330085826954,1.4691100286089849,1,1.0
LP002446,0,1,1,2,4,0,3564.0,1,0,1,0,891.0,30,360.0,4.8283137373023015,0,0,0,1,0,125.00000000000004,35.07295173961842,1.1690983913206139,0,0.0
LP002447,1,1,1,2,4,0,3414.0,1,1,0,0,853.5,"(15, 30)",270.0,4.0943445622221,0,0,1,0,0,59.999999999999986,17.574692442882245,0.7810974419058776,0,1.0
LP002448,0,1,1,0,2,1,5681.0,1,0,1,0,2840.5,30,360.0,5.003946305945459,0,0,0,1,0,149.0,26.22777679985918,0.8742592266619728,0,0.0
LP002449,1,1,1,0,2,1,4949.0,1,0,1,0,2474.5,15,180.0,4.499809670330265,0,1,0,0,0,90.0,18.185492018589613,1.2123661345726409,0,0.0
LP002453,1,1,0,0,1,1,7085.0,0,0,0,1,7085.0,30,360.0,4.430816798843313,0,0,0,1,0,83.99999999999999,11.856033874382495,0.3952011291460832,1,1.0
LP002455,1,1,1,2,4,1,3859.0,0,0,0,1,964.75,30,360.0,4.564348191467836,0,0,0,1,0,95.99999999999999,24.876911116869653,0.8292303705623217,0,1.0
LP002459,1,1,1,0,2,1,4301.0,0,1,0,0,2150.5,30,360.0,4.770684624465665,0,0,0,1,0,118.00000000000004,27.435480120902128,0.9145160040300708,0,1.0
